"condition","AGI","gears_required","n_eligible_gears_tested","n_gears_supported_strict","n_gears_supported_sugg","n_gears_supported_strict_phase4h","n_gears_rain_strict","n_gears_jtk_strict","n_gears_cos_strict","n_gears_rain_sugg","n_gears_jtk_sugg","n_gears_cos_sugg","phase_est","phase_ref_strict","consensus_rhythmic","consensus_rhythmic_phase","consensus_candidate"
"12L12D","AT1G01060",2,2,2,2,2,2,2,1,2,2,1,0.991924683946083,0.991924683946083,TRUE,TRUE,TRUE
"12L12D","AT1G02420",2,2,2,2,2,2,1,1,2,2,1,21.3743924828022,21.3743924828022,TRUE,TRUE,TRUE
"12L12D","AT1G05750",2,2,2,2,0,2,2,1,2,2,1,14.8994668610313,14.8994668610313,TRUE,FALSE,TRUE
"12L12D","AT1G08610",2,2,2,2,0,2,2,1,2,2,1,2.48553893716277,2.48553893716277,TRUE,FALSE,TRUE
"12L12D","AT1G09680",2,2,2,2,2,2,2,1,2,2,1,16.0313016662927,16.0313016662927,TRUE,TRUE,TRUE
"12L12D","AT1G18900",2,2,2,2,2,2,2,1,2,2,1,1.10349650244283,1.10349650244283,TRUE,TRUE,TRUE
"12L12D","AT1G19720",2,2,2,2,2,2,2,1,2,2,1,2.0668063940206,2.0668063940206,TRUE,TRUE,TRUE
"12L12D","AT1G20300",2,2,2,2,0,2,2,1,2,2,1,23.4642746252676,23.4642746252676,TRUE,FALSE,TRUE
"12L12D","AT1G22770",2,2,2,2,2,2,2,1,2,2,1,8.15267144400576,8.15267144400576,TRUE,TRUE,TRUE
"12L12D","AT1G31920",2,2,2,2,2,2,2,1,2,2,1,2.73859814093737,2.73859814093737,TRUE,TRUE,TRUE
"12L12D","AT1G62350",2,2,2,2,0,2,2,1,2,2,1,2.86096439993298,2.86096439993298,TRUE,FALSE,TRUE
"12L12D","AT1G64580",2,2,2,2,2,2,2,1,2,2,1,9.65623930564793,9.65623930564793,TRUE,TRUE,TRUE
"12L12D","AT1G71210",2,2,2,2,2,2,2,1,2,2,1,0.575107561604704,0.575107561604704,TRUE,TRUE,TRUE
"12L12D","AT1G74750",2,2,2,2,2,2,2,1,2,2,1,0.46792721488889,0.46792721488889,TRUE,TRUE,TRUE
"12L12D","AT1G77405",2,2,2,2,2,2,2,0,2,2,0,15,15,TRUE,TRUE,TRUE
"12L12D","AT1G79080",2,2,2,2,0,2,2,1,2,2,1,4.16869400238974,4.16869400238974,TRUE,FALSE,TRUE
"12L12D","AT2G17670",2,2,2,2,0,2,2,1,2,2,1,3.17458375958388,3.17458375958388,TRUE,FALSE,TRUE
"12L12D","AT2G18520",2,2,2,2,0,2,2,1,2,2,1,2.93062036175472,2.93062036175472,TRUE,FALSE,TRUE
"12L12D","AT2G21090",2,2,2,2,0,2,2,1,2,2,1,3.39608555133462,3.39608555133462,TRUE,FALSE,TRUE
"12L12D","AT2G25930",2,2,2,2,2,2,2,1,2,2,1,15.9609295495268,15.9609295495268,TRUE,TRUE,TRUE
"12L12D","AT2G28050",2,2,2,2,0,2,2,1,2,2,1,0.911375885387843,0.911375885387843,TRUE,FALSE,TRUE
"12L12D","AT2G36240",2,2,2,2,2,2,2,1,2,2,1,11.5391214616346,11.5391214616346,TRUE,TRUE,TRUE
"12L12D","AT2G40080",2,2,2,2,2,2,2,1,2,2,1,12.4277845012289,12.4277845012289,TRUE,TRUE,TRUE
"12L12D","AT2G46830",2,2,2,2,2,2,2,1,2,2,1,0.871963869881219,0.871963869881219,TRUE,TRUE,TRUE
"12L12D","AT3G02490",2,2,2,2,0,2,2,1,2,2,1,23.2633395590367,23.2633395590367,TRUE,FALSE,TRUE
"12L12D","AT3G05340",2,2,2,2,0,2,2,1,2,2,1,6.41933039064208,6.41933039064208,TRUE,FALSE,TRUE
"12L12D","AT3G09040",2,2,2,2,2,2,2,1,2,2,1,12.4713217676276,12.4713217676276,TRUE,TRUE,TRUE
"12L12D","AT3G09600",2,2,2,2,2,2,2,1,2,2,1,0.737449397050472,0.737449397050472,TRUE,TRUE,TRUE
"12L12D","AT3G13770",2,2,2,2,0,2,2,1,2,2,1,14.3258901877247,14.3258901877247,TRUE,FALSE,TRUE
"12L12D","AT3G14580",2,2,2,2,0,2,2,1,2,2,1,14.0263961451521,14.0263961451521,TRUE,FALSE,TRUE
"12L12D","AT3G16010",2,2,2,2,2,2,2,1,2,2,1,4.46370196752042,4.46370196752042,TRUE,TRUE,TRUE
"12L12D","AT3G21470",2,2,2,2,0,2,2,1,2,2,1,14.3583137349927,14.3583137349927,TRUE,FALSE,TRUE
"12L12D","AT3G22670",2,2,2,2,0,2,2,1,2,2,1,13.6747877721657,13.6747877721657,TRUE,FALSE,TRUE
"12L12D","AT3G46640",2,2,2,2,2,2,1,1,2,2,1,12.6293399329647,12.6293399329647,TRUE,TRUE,TRUE
"12L12D","AT3G54500",2,2,2,2,2,2,2,1,2,2,1,1.23906665321852,1.23906665321852,TRUE,TRUE,TRUE
"12L12D","AT3G57430",2,2,2,2,2,2,2,1,2,2,1,10.7041701566466,10.7041701566466,TRUE,TRUE,TRUE
"12L12D","AT4G14820",2,2,2,2,2,2,2,1,2,2,1,15.6306142651914,15.6306142651914,TRUE,TRUE,TRUE
"12L12D","AT4G16390",2,2,2,2,0,2,2,1,2,2,1,3.88976923786215,3.88976923786215,TRUE,FALSE,TRUE
"12L12D","AT4G18520",2,2,2,2,2,2,2,1,2,2,1,10.8737924491478,10.8737924491478,TRUE,TRUE,TRUE
"12L12D","AT4G18840",2,2,2,2,2,2,2,1,2,2,1,15.0132484877463,15.0132484877463,TRUE,TRUE,TRUE
"12L12D","AT4G20740",2,2,2,2,0,2,2,1,2,2,1,13.9660612002665,13.9660612002665,TRUE,FALSE,TRUE
"12L12D","AT4G36680",2,2,2,2,0,2,2,1,2,2,1,15.0185925018723,15.0185925018723,TRUE,FALSE,TRUE
"12L12D","AT4G38150",2,2,2,2,2,2,2,1,2,2,1,1.37861819980642,1.37861819980642,TRUE,TRUE,TRUE
"12L12D","AT5G02810",2,2,2,2,2,2,2,1,2,2,1,6.96398814728441,6.96398814728441,TRUE,TRUE,TRUE
"12L12D","AT5G02860",2,2,2,2,2,2,2,1,2,2,1,12.1775698776238,12.1775698776238,TRUE,TRUE,TRUE
"12L12D","AT5G03560",2,2,2,2,2,2,2,1,2,2,1,0.284709864389367,0.284709864389367,TRUE,TRUE,TRUE
"12L12D","AT5G13770",2,2,2,2,2,2,2,1,2,2,1,1.25999710372147,1.25999710372147,TRUE,TRUE,TRUE
"12L12D","AT5G14080",2,2,2,2,2,2,2,1,2,2,1,0.411869710430252,0.411869710430252,TRUE,TRUE,TRUE
"12L12D","AT5G16420",2,2,2,2,2,2,2,1,2,2,1,15.0114921379911,15.0114921379911,TRUE,TRUE,TRUE
"12L12D","AT5G39980",2,2,2,2,2,2,2,1,2,2,1,12.2996644071051,12.2996644071051,TRUE,TRUE,TRUE
"12L12D","AT5G50280",2,2,2,2,2,2,2,1,2,2,1,10.6023920743257,10.6023920743257,TRUE,TRUE,TRUE
"12L12D","AT5G57250",2,2,2,2,2,2,2,1,2,2,1,7.67524487953647,7.67524487953647,TRUE,TRUE,TRUE
"12L12D","AT5G61370",2,2,2,2,2,2,2,1,2,2,1,14.5007856473191,14.5007856473191,TRUE,TRUE,TRUE
"12L12D","AT1G13410",2,2,1,2,1,2,1,1,2,2,1,10.8198851926919,10.8198851926919,FALSE,FALSE,TRUE
"12L12D","AT1G25360",2,2,1,2,1,2,1,1,2,2,1,9.76775686124684,9.76775686124684,FALSE,FALSE,TRUE
"12L12D","AT1G26900",2,2,1,2,1,1,2,1,2,2,1,9.02566348740442,9.02566348740442,FALSE,FALSE,TRUE
"12L12D","AT1G60770",2,2,1,2,1,1,1,1,2,2,1,8.88303161930389,8.88303161930389,FALSE,FALSE,TRUE
"12L12D","AT1G74850",2,2,1,2,1,2,1,1,2,2,1,8.31090522408731,8.31090522408731,FALSE,FALSE,TRUE
"12L12D","AT1G80550",2,2,1,2,1,2,1,1,2,2,1,23.7926172315336,23.7926172315336,FALSE,FALSE,TRUE
"12L12D","AT2G15820",2,2,1,2,1,1,2,1,2,2,1,8.86284969366704,8.86284969366704,FALSE,FALSE,TRUE
"12L12D","AT2G16650",2,2,0,2,0,1,0,1,2,2,1,23.970854268089,NA,FALSE,FALSE,TRUE
"12L12D","AT2G31400",2,2,1,2,1,2,1,1,2,2,1,9.39717230350012,9.39717230350012,FALSE,FALSE,TRUE
"12L12D","AT2G36730",2,2,1,2,1,2,1,1,2,2,1,10.6979941481897,10.6979941481897,FALSE,FALSE,TRUE
"12L12D","AT2G41080",2,2,1,2,1,2,1,1,2,2,1,13.2330500912896,13.2330500912896,FALSE,FALSE,TRUE
"12L12D","AT2G44880",2,2,1,2,1,2,1,1,2,2,1,11.0883532044594,11.0883532044594,FALSE,FALSE,TRUE
"12L12D","AT3G03580",2,2,1,2,1,1,1,1,2,2,1,11.0975840252341,11.0975840252341,FALSE,FALSE,TRUE
"12L12D","AT3G04760",2,2,1,2,1,2,1,0,2,2,0,21,21,FALSE,FALSE,TRUE
"12L12D","AT3G23330",2,2,1,2,1,2,1,1,2,2,1,10.4614304386015,10.4614304386015,FALSE,FALSE,TRUE
"12L12D","AT3G49240",2,2,1,2,1,2,1,1,2,2,1,8.33401355847136,8.33401355847136,FALSE,FALSE,TRUE
"12L12D","AT3G59040",2,2,1,2,1,1,0,1,2,2,1,9.21375041930102,9.21375041930102,FALSE,FALSE,TRUE
"12L12D","AT3G61360",2,2,1,2,1,1,2,1,2,2,1,8.69506852150402,8.69506852150402,FALSE,FALSE,TRUE
"12L12D","AT4G14170",2,2,1,2,1,2,1,1,2,2,1,10.0939431534899,10.0939431534899,FALSE,FALSE,TRUE
"12L12D","AT4G31850",2,2,1,2,1,2,1,1,2,2,1,8.72141552909619,8.72141552909619,FALSE,FALSE,TRUE
"12L12D","AT4G33170",2,2,1,2,1,2,1,1,2,2,1,9.34357739713449,9.34357739713449,FALSE,FALSE,TRUE
"12L12D","AT5G09450",2,2,1,2,1,2,1,1,2,2,1,3.11733564827223,3.11733564827223,FALSE,FALSE,TRUE
"12L12D","AT5G10690",2,2,0,2,0,2,0,0,2,1,1,8.39161157957599,NA,FALSE,FALSE,TRUE
"12L12D","AT5G19020",2,2,1,2,1,2,1,1,2,2,1,11.3951434740077,11.3951434740077,FALSE,FALSE,TRUE
"12L12D","AT5G42450",2,2,1,2,1,1,2,1,2,2,1,8.59814530124192,8.59814530124192,FALSE,FALSE,TRUE
"12L12D","AT5G60960",2,2,1,2,1,1,2,1,2,2,1,3.8111856478958,3.8111856478958,FALSE,FALSE,TRUE
"12L12D","AT5G61380",2,2,1,2,1,2,1,1,2,2,1,11.975570167454,11.975570167454,FALSE,FALSE,TRUE
"12L12D","AT5G65560",2,2,1,2,1,1,1,0,2,2,1,7,7,FALSE,FALSE,TRUE
"12L12D","AT1G01970",2,2,1,1,1,1,1,1,1,1,1,7.75020054916321,7.75020054916321,FALSE,FALSE,FALSE
"12L12D","AT1G02060",2,2,1,1,1,1,1,1,1,2,1,23.4763730285897,23.4763730285897,FALSE,FALSE,FALSE
"12L12D","AT1G02150",2,2,1,1,1,1,1,1,1,1,1,8.25726892671811,8.25726892671811,FALSE,FALSE,FALSE
"12L12D","AT1G02370",2,2,1,1,1,1,1,1,2,1,1,9.05117265162838,9.05117265162838,FALSE,FALSE,FALSE
"12L12D","AT1G03100",2,2,1,1,1,2,1,1,2,1,1,11.117227543991,11.117227543991,FALSE,FALSE,FALSE
"12L12D","AT1G03510",2,2,1,1,1,1,1,1,1,1,1,12.9998562945686,12.9998562945686,FALSE,FALSE,FALSE
"12L12D","AT1G03540",2,2,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G03560",2,2,0,0,0,0,0,0,0,1,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G04840",2,2,1,1,1,1,1,1,1,1,1,8.86726862057184,8.86726862057184,FALSE,FALSE,FALSE
"12L12D","AT1G05600",2,2,1,1,1,1,1,1,1,1,1,23.2506871677129,23.2506871677129,FALSE,FALSE,FALSE
"12L12D","AT1G05670",2,2,1,1,1,1,1,1,1,2,1,5.44536827716725,5.44536827716725,FALSE,FALSE,FALSE
"12L12D","AT1G06140",2,2,1,1,1,1,1,1,1,1,1,9.9589370963364,9.9589370963364,FALSE,FALSE,FALSE
"12L12D","AT1G06150",2,2,1,1,1,1,1,0,1,1,1,8,8,FALSE,FALSE,FALSE
"12L12D","AT1G06270",2,2,1,1,1,1,1,1,1,1,1,10.0362055178247,10.0362055178247,FALSE,FALSE,FALSE
"12L12D","AT1G06580",2,2,1,1,1,1,1,0,1,1,0,22,22,FALSE,FALSE,FALSE
"12L12D","AT1G06710",2,2,1,1,1,1,1,1,1,1,1,9.07482638784827,9.07482638784827,FALSE,FALSE,FALSE
"12L12D","AT1G07590",2,2,1,1,1,1,1,0,1,1,1,23,23,FALSE,FALSE,FALSE
"12L12D","AT1G07740",2,2,1,1,1,2,1,1,2,1,1,12.9541073850744,12.9541073850744,FALSE,FALSE,FALSE
"12L12D","AT1G08070",2,2,1,1,1,2,1,1,2,1,1,12.4324417061472,12.4324417061472,FALSE,FALSE,FALSE
"12L12D","AT1G09190",2,2,1,1,1,1,1,1,1,2,1,8.96300786888098,8.96300786888098,FALSE,FALSE,FALSE
"12L12D","AT1G09220",2,2,1,1,1,1,1,1,1,1,1,10.6686917597644,10.6686917597644,FALSE,FALSE,FALSE
"12L12D","AT1G09410",2,2,1,1,1,1,1,1,1,1,1,9.79891969082734,9.79891969082734,FALSE,FALSE,FALSE
"12L12D","AT1G09820",2,2,1,1,1,1,1,0,1,1,1,3,3,FALSE,FALSE,FALSE
"12L12D","AT1G09900",2,2,1,1,1,1,1,1,1,1,1,8.323704727298,8.323704727298,FALSE,FALSE,FALSE
"12L12D","AT1G10270",2,2,1,1,1,2,1,1,2,1,1,3.67081521487153,3.67081521487153,FALSE,FALSE,FALSE
"12L12D","AT1G10330",2,2,1,1,1,1,1,1,1,1,1,2.01484717222324,2.01484717222324,FALSE,FALSE,FALSE
"12L12D","AT1G10910",2,2,1,1,1,1,0,1,1,2,1,1.42520499771613,1.42520499771613,FALSE,FALSE,FALSE
"12L12D","AT1G11290",2,2,1,1,1,1,1,1,1,1,1,10.3473697945849,10.3473697945849,FALSE,FALSE,FALSE
"12L12D","AT1G11630",2,2,1,1,1,1,1,1,1,1,1,2.0413716183511,2.0413716183511,FALSE,FALSE,FALSE
"12L12D","AT1G11710",2,2,1,1,1,1,1,1,1,1,1,0.345083676921901,0.345083676921901,FALSE,FALSE,FALSE
"12L12D","AT1G11900",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G12300",2,2,1,1,1,1,1,1,1,1,1,1.41047734069379,1.41047734069379,FALSE,FALSE,FALSE
"12L12D","AT1G12620",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G12700",2,2,1,1,1,1,1,1,2,1,1,9.07690139005221,9.07690139005221,FALSE,FALSE,FALSE
"12L12D","AT1G12775",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G13040",2,2,1,1,1,1,1,1,1,1,1,9.6550594769533,9.6550594769533,FALSE,FALSE,FALSE
"12L12D","AT1G13630",2,2,1,1,1,1,1,1,1,1,1,9.06999561398111,9.06999561398111,FALSE,FALSE,FALSE
"12L12D","AT1G13800",2,2,1,1,1,1,1,1,1,1,1,8.82415520960128,8.82415520960128,FALSE,FALSE,FALSE
"12L12D","AT1G14470",2,2,1,1,1,1,1,1,1,1,1,12.1007247632934,12.1007247632934,FALSE,FALSE,FALSE
"12L12D","AT1G15480",2,2,1,1,1,1,1,1,1,1,1,9.06949264049741,9.06949264049741,FALSE,FALSE,FALSE
"12L12D","AT1G15510",2,2,1,1,1,1,1,1,1,1,1,8.88119012287706,8.88119012287706,FALSE,FALSE,FALSE
"12L12D","AT1G16480",2,2,1,1,1,1,1,1,2,1,1,11.1727016919347,11.1727016919347,FALSE,FALSE,FALSE
"12L12D","AT1G16830",2,2,1,1,1,2,1,1,2,1,1,6.22155506742196,6.22155506742196,FALSE,FALSE,FALSE
"12L12D","AT1G17630",2,2,1,1,1,1,1,1,1,1,1,10.812300898818,10.812300898818,FALSE,FALSE,FALSE
"12L12D","AT1G18485",2,2,1,1,1,1,1,1,1,1,1,10.3515997719616,10.3515997719616,FALSE,FALSE,FALSE
"12L12D","AT1G19290",2,2,1,1,1,1,1,1,1,1,1,2.24090084044513,2.24090084044513,FALSE,FALSE,FALSE
"12L12D","AT1G19520",2,2,1,1,1,1,1,1,1,1,1,8.29513677095335,8.29513677095335,FALSE,FALSE,FALSE
"12L12D","AT1G20230",2,2,1,1,1,1,1,1,1,1,1,9.76971659014957,9.76971659014957,FALSE,FALSE,FALSE
"12L12D","AT1G22830",2,2,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G22960",2,2,1,1,1,1,1,1,1,1,1,8.08915471834073,8.08915471834073,FALSE,FALSE,FALSE
"12L12D","AT1G26460",2,2,1,1,1,1,1,1,1,1,1,8.87051103154445,8.87051103154445,FALSE,FALSE,FALSE
"12L12D","AT1G26500",2,2,1,1,1,1,1,0,1,1,0,8,8,FALSE,FALSE,FALSE
"12L12D","AT1G28020",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G28690",2,2,1,1,1,1,1,1,1,1,1,11.2930179147125,11.2930179147125,FALSE,FALSE,FALSE
"12L12D","AT1G29710",2,2,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G30290",2,2,1,1,1,1,0,1,1,1,1,13.5960897400941,13.5960897400941,FALSE,FALSE,FALSE
"12L12D","AT1G30610",2,2,1,1,1,1,1,1,1,1,1,5.68702378420087,5.68702378420087,FALSE,FALSE,FALSE
"12L12D","AT1G31430",2,2,1,1,1,1,1,1,1,1,1,11.7303100976787,11.7303100976787,FALSE,FALSE,FALSE
"12L12D","AT1G31790",2,2,1,1,1,1,1,1,2,1,1,10.0013166350108,10.0013166350108,FALSE,FALSE,FALSE
"12L12D","AT1G31840",2,2,1,1,1,1,1,1,1,1,1,9.0940318185032,9.0940318185032,FALSE,FALSE,FALSE
"12L12D","AT1G32415",2,2,1,1,1,1,1,1,1,1,1,10.3477014376258,10.3477014376258,FALSE,FALSE,FALSE
"12L12D","AT1G33350",2,2,0,0,0,1,1,0,1,1,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G34160",2,2,1,1,1,1,1,1,1,1,1,11.2582709446848,11.2582709446848,FALSE,FALSE,FALSE
"12L12D","AT1G43010",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G43980",2,2,1,1,1,1,1,1,1,1,1,9.42038704367637,9.42038704367637,FALSE,FALSE,FALSE
"12L12D","AT1G47580",2,2,1,1,1,1,1,1,1,1,1,5.99534242205184,5.99534242205184,FALSE,FALSE,FALSE
"12L12D","AT1G50270",2,2,1,1,1,1,0,1,1,0,1,12.0582157273136,12.0582157273136,FALSE,FALSE,FALSE
"12L12D","AT1G51965",2,2,1,1,1,1,1,1,1,1,1,21.9915000537989,21.9915000537989,FALSE,FALSE,FALSE
"12L12D","AT1G52620",2,2,1,1,1,1,1,1,1,1,1,9.98244396353839,9.98244396353839,FALSE,FALSE,FALSE
"12L12D","AT1G52640",2,2,1,1,1,1,1,1,1,1,1,8.49557041749333,8.49557041749333,FALSE,FALSE,FALSE
"12L12D","AT1G53330",2,2,1,1,1,1,1,0,1,1,0,15,15,FALSE,FALSE,FALSE
"12L12D","AT1G53600",2,2,1,1,1,1,1,1,1,1,1,10.2366138726763,10.2366138726763,FALSE,FALSE,FALSE
"12L12D","AT1G55630",2,2,0,1,0,0,1,0,1,1,0,3,NA,FALSE,FALSE,FALSE
"12L12D","AT1G55890",2,2,1,1,1,1,1,1,1,1,1,5.63023426691702,5.63023426691702,FALSE,FALSE,FALSE
"12L12D","AT1G56570",2,2,1,1,1,1,1,1,1,1,1,9.19493434410325,9.19493434410325,FALSE,FALSE,FALSE
"12L12D","AT1G56690",2,2,1,1,1,2,1,1,2,1,1,8.69103701431103,8.69103701431103,FALSE,FALSE,FALSE
"12L12D","AT1G59720",2,2,0,1,0,1,0,0,1,1,0,14,NA,FALSE,FALSE,FALSE
"12L12D","AT1G61870",2,2,1,1,1,1,1,1,1,1,1,3.72216235253787,3.72216235253787,FALSE,FALSE,FALSE
"12L12D","AT1G62260",2,2,1,1,1,1,1,1,1,1,1,11.6331093509222,11.6331093509222,FALSE,FALSE,FALSE
"12L12D","AT1G62590",2,2,1,1,1,1,1,1,1,1,1,8.18093914670013,8.18093914670013,FALSE,FALSE,FALSE
"12L12D","AT1G62670",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G62680",2,2,0,0,0,1,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G62720",2,2,1,1,1,2,1,1,2,1,1,2.75396224518386,2.75396224518386,FALSE,FALSE,FALSE
"12L12D","AT1G62910",2,2,1,1,1,1,1,1,1,1,1,8.92624654630131,8.92624654630131,FALSE,FALSE,FALSE
"12L12D","AT1G62930",2,2,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G63070",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G63080",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G63130",2,2,1,1,1,1,1,1,1,1,1,8.13749532641194,8.13749532641194,FALSE,FALSE,FALSE
"12L12D","AT1G63150",2,2,1,1,1,1,1,1,1,1,1,11.58800524025,11.58800524025,FALSE,FALSE,FALSE
"12L12D","AT1G63320",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G63330",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G63400",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G64100",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G64310",2,2,0,1,0,1,0,0,1,0,1,9.24206504208873,NA,FALSE,FALSE,FALSE
"12L12D","AT1G64430",2,2,1,1,1,1,0,1,1,0,1,2.04026561496157,2.04026561496157,FALSE,FALSE,FALSE
"12L12D","AT1G66345",2,2,0,1,0,1,0,0,1,1,0,9,NA,FALSE,FALSE,FALSE
"12L12D","AT1G68930",2,2,1,1,1,1,1,1,1,1,1,9.83327868215621,9.83327868215621,FALSE,FALSE,FALSE
"12L12D","AT1G68980",2,2,1,1,1,1,1,1,1,1,1,10.7837509398352,10.7837509398352,FALSE,FALSE,FALSE
"12L12D","AT1G69290",2,2,1,1,1,1,0,1,1,1,1,0.56713599321297,0.56713599321297,FALSE,FALSE,FALSE
"12L12D","AT1G69350",2,2,1,1,1,1,1,1,1,1,1,9.09506342306621,9.09506342306621,FALSE,FALSE,FALSE
"12L12D","AT1G71060",2,2,1,1,1,1,1,1,1,1,1,11.4575371624337,11.4575371624337,FALSE,FALSE,FALSE
"12L12D","AT1G71420",2,2,1,1,1,1,1,0,1,1,0,10,10,FALSE,FALSE,FALSE
"12L12D","AT1G71460",2,2,1,1,1,2,1,1,2,1,1,10.624185889152,10.624185889152,FALSE,FALSE,FALSE
"12L12D","AT1G71490",2,2,1,1,1,1,1,1,1,1,1,9.65596344550478,9.65596344550478,FALSE,FALSE,FALSE
"12L12D","AT1G73400",2,2,1,1,1,1,1,1,1,1,1,18.9601413332994,18.9601413332994,FALSE,FALSE,FALSE
"12L12D","AT1G73710",2,2,1,1,1,1,1,1,1,1,1,3.21414643632361,3.21414643632361,FALSE,FALSE,FALSE
"12L12D","AT1G74400",2,2,1,1,1,1,1,1,1,1,1,9.06800149598376,9.06800149598376,FALSE,FALSE,FALSE
"12L12D","AT1G74580",2,2,0,0,0,0,1,1,0,1,1,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G74600",2,2,1,1,1,1,1,1,1,1,1,8.86547209890068,8.86547209890068,FALSE,FALSE,FALSE
"12L12D","AT1G74630",2,2,1,1,1,1,1,1,1,1,1,8.55539550211548,8.55539550211548,FALSE,FALSE,FALSE
"12L12D","AT1G74900",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G76280",2,2,1,1,1,1,1,1,1,1,1,6.92379236608451,6.92379236608451,FALSE,FALSE,FALSE
"12L12D","AT1G77010",2,2,1,1,1,1,1,1,1,1,1,11.4802872082175,11.4802872082175,FALSE,FALSE,FALSE
"12L12D","AT1G77170",2,2,1,1,1,1,1,1,1,2,1,9.72487580258319,9.72487580258319,FALSE,FALSE,FALSE
"12L12D","AT1G77340",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G77360",2,2,1,1,1,2,1,0,2,1,1,14,14,FALSE,FALSE,FALSE
"12L12D","AT1G79490",2,2,0,0,0,0,0,0,1,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G79540",2,2,1,1,1,1,1,1,1,1,1,5.21734744910273,5.21734744910273,FALSE,FALSE,FALSE
"12L12D","AT1G80150",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT1G80270",2,2,1,1,1,2,1,1,2,1,1,3.51625256156028,3.51625256156028,FALSE,FALSE,FALSE
"12L12D","AT1G80880",2,2,1,1,1,2,1,0,2,1,1,10,10,FALSE,FALSE,FALSE
"12L12D","AT2G01360",2,2,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT2G01390",2,2,1,1,1,1,1,1,2,1,1,11.2977482737114,11.2977482737114,FALSE,FALSE,FALSE
"12L12D","AT2G01510",2,2,1,1,1,1,1,1,1,1,1,9.58408328479804,9.58408328479804,FALSE,FALSE,FALSE
"12L12D","AT2G01740",2,2,1,1,1,1,1,1,1,1,1,1.7861550349201,1.7861550349201,FALSE,FALSE,FALSE
"12L12D","AT2G01860",2,2,0,0,0,0,0,1,1,0,1,NA,NA,FALSE,FALSE,FALSE
"12L12D","AT2G02150",2,2,1,1,1,1,1,1,1,1,1,5.46836961064324,5.46836961064324,FALSE,FALSE,FALSE
"12L12D","AT2G02750",2,2,1,1,1,1,1,1,1,1,1,9.84440578639538,9.84440578639538,FALSE,FALSE,FALSE
"12L12D","AT2G02980",2,2,1,1,1,1,1,1,1,1,1,8.77892731167876,8.77892731167876,FALSE,FALSE,FALSE
"12L12D","AT2G03380",2,2,1,1,1,2,1,1,2,1,1,12.6121926549273,12.6121926549273,FALSE,FALSE,FALSE
"12L12D","AT2G03880",2,2,1,1,1,1,1,1,1,1,1,8.7204156214663,8.7204156214663,FALSE,FALSE,FALSE
"12L12D","AT2G04860",2,2,1,1,1,1,1,1,1,1,1,11.3566318915546,11.3566318915546,FALSE,FALSE,FALSE
"12L12D","AT2G06000",2,2,1,1,1,1,1,1,1,1,1,0.955967051466142,0.955967051466142,FALSE,FALSE,FALSE
"12L12D","AT2G13420",2,2,1,1,1,1,1,1,1,1,1,9.05467909759518,9.05467909759518,FALSE,FALSE,FALSE
"12L12D","AT2G13600",2,2,1,1,1,1,1,1,1,1,1,9.29823701854459,9.29823701854459,FALSE,FALSE,FALSE
